tid,pathhash,sid,pid,tm,cpathhash,st,du
1600206621,1107984450,848484634,1495382332,1537519920000,263103706,1,430976509
1036938712,1777519364,327170708,189215452,1537519980000,1160326849,1,981231499
683327178,450476243,378196591,1335082762,1537520040000,841090268,0,1701461355
632521219,2005537360,1437396121,1629032994,1537520100000,1484994456,1,2134681162
1296450832,1692915352,622396011,1066270324,1537520160000,1075593808,0,445976541
2003979454,668754554,91273747,933869191,1537520220000,1381702512,0,382762227
384887832,1821867471,1713204150,1933554786,1537520280000,1648231985,1,898655932
945683299,911201454,609375192,306279528,1537520340000,1167066016,1,221402392
994581493,573819584,1744523301,2021540695,1537520400000,59930654,0,1070319462
42783426,149052735,413177525,2041676336,1537520460000,491738374,0,132048949
458736453,1845654045,151190974,2037199851,1537520520000,1543871080,1,569022831
1067155425,796520850,1608509647,713765818,1537520580000,1317746045,0,773765215
245867715,2101493838,1794486854,829567751,1537520640000,37754966,0,1836017760
709853193,176514124,134565858,507448042,1537520700000,1210486508,1,1772102816
1274547241,762722278,1364958538,968238821,1537520760000,849669310,1,779166731
600661314,725931728,1049628186,426124479,1537520820000,1342725532,0,1576526619
1672070753,1262638455,1496585534,1002031672,1537520880000,370055648,1,1329504187
911933063,1128733310,568613487,438094511,1537520940000,2069082541,1,3981395
59295001,2143108725,428160758,2145207245,1537521000000,976810274,0,752893574
476221290,162821120,1954035189,1497444850,1537521060000,1372646511,0,2079229473
1309459252,504538534,1215795615,1202178366,1537521120000,1872410525,1,1689129053
279023166,1765165869,1403662281,1200812313,1537521180000,1541298091,1,15335646
37528429,1391890442,2075981552,729867689,1537521240000,1287658623,0,709931821
919063521,449240381,1445534206,2035225037,1537521300000,1902069190,0,1566327269
1126454617,1122297225,1235151206,1995627225,1537521360000,387827651,1,1924177924
1289462509,740265405,1439003682,578969118,1537521420000,861887593,1,1677544922
493310435,757436159,1682973478,1841967595,1537521480000,1241878008,0,1263972401
779809646,310626851,1947201478,178658894,1537521540000,1933471223,0,2145416033
1947910788,1324676647,1319463899,841118229,1537521600000,277780535,0,2040660431
482104979,1026506187,1501844857,817994751,1537521660000,1312250810,0,179496658
1902527840,1296316112,970612297,608414678,1537521720000,1733142395,1,198438900
1611714769,1496631838,1397282876,1198531054,1537521780000,562096009,0,1587264925
1267140426,222179461,732176900,676332984,1537521840000,1528756911,0,660099921
770109884,95640701,701760998,1282611542,1537521900000,1451387509,0,1238209644
1086276486,349330286,1371953731,1947060963,1537521960000,1309934743,0,1209741072
728526866,833420622,1601333072,1317052417,1537522020000,103068963,0,1354001956
472959877,1467740330,1951783627,123948843,1537522080000,487964833,0,358849801
1337626348,1388157479,1629378585,1746668262,1537522140000,1942631655,0,1301865499
1591063329,1452722471,1952031262,2129344690,1537522200000,223662325,0,1835794313
1411119464,1938974193,1491779598,1792015149,1537522260000,1628741541,0,21611419
254642444,439225687,1593987072,278398304,1537522320000,1939770262,0,430994439
1426040161,77334939,64614565,424918165,1537522380000,816760435,0,1419428140
411721666,481947474,1516384232,1492325929,1537522440000,307046074,1,1096648926
168555122,1250553668,822769753,482090462,1537522500000,1232204889,0,1275580924
783130773,1384323699,337051462,1726759945,1537522560000,621209929,1,1864122136
1280512370,1218169085,1522875398,1420770489,1537522620000,2322399,1,384406278
1698674897,1213733435,1394526584,154468798,1537522680000,299161977,1,425033914
1009111009,490475818,705957093,527505741,1537522740000,230266757,0,1886478937
2047359894,1839529707,744507749,1475908890,1537522800000,1813496056,1,638466103
143357682,457732796,1233805613,504510379,1537522860000,1308491389,0,360233196
258027623,12706127,577628476,1912769093,1537522920000,1952874090,0,2065834544
910889057,1358820431,388973844,2113328739,1537522980000,332405156,0,741394461
1096433514,173321452,433756475,864078397,1537523040000,590414408,0,204339470
1106488049,1947681232,1604271704,1008294188,1537523100000,1625413756,0,783682673
142449153,2119918107,269973396,240919651,1537523160000,1788152379,1,1333520072
1685820260,191614132,1240320816,1496332643,1537523220000,1642619282,0,875761527
320923274,1258503852,1774531247,1168232535,1537523280000,1369533151,0,59103257
1125499532,150835665,1389426051,2142812880,1537523340000,315885065,1,1984134811
594207037,423539130,736631002,1177685146,1537523400000,841313896,1,1585101559
893339434,1673518027,2062594042,1901465425,1537523460000,1042223174,1,602142157
1553142068,494842224,1529159609,1741997197,1537523520000,587887602,1,1268233170
943502798,2039344872,157849544,2140650516,1537523580000,584643821,1,875865328
2041553769,999999316,1577067350,1333923650,1537523640000,1261590832,1,645896037
2042235503,639492613,2134885423,631349266,1537523700000,216084411,1,1160112616
1144673247,1815337594,1772797104,53113540,1537523760000,362311125,0,1737135382
1543105131,194318210,1563766240,1847865717,1537523820000,2048537704,0,1506856374
771666241,1654555154,1233933149,384735911,1537523880000,1312966018,1,1490735178
1944549047,289333710,1292683326,1138362709,1537523940000,197172567,0,1838562672
1181763012,1433627902,1515612450,116892325,1537524000000,1122863578,1,204937701
1707179576,1578633903,1880484847,1146694713,1537524060000,713538100,0,886341817
1799446367,1718918890,1899351562,1635011037,1537524120000,3037451,1,1122960426
502646755,1577864993,739812330,376187927,1537524180000,630537190,1,433851698
1890777616,130641029,185544081,1916998751,1537524240000,365298301,0,1495791876
733357076,1094528209,1682774881,38023477,1537524300000,407380973,0,817614737
1017203956,525275084,1187053699,686327949,1537524360000,513324936,0,2035215096
935667786,1535472351,8039120,250448141,1537524420000,284456930,0,1620573353
904848961,1462350864,1683063408,998004967,1537524480000,2036497703,1,1668402991
190550835,1387878879,945327594,1430070649,1537524540000,44627686,1,449261773
1720502690,1520840423,528280723,1017050857,1537524600000,1021311233,1,1474640235
788877168,1684528583,666056635,1499688007,1537524660000,1545131732,0,114012533
955994360,2058879732,1619842305,999788668,1537524720000,1493789542,1,1662807313
1706985646,1655562261,1894638973,1889106580,1537524780000,1643345873,1,1817415346
1938446408,1216139639,843803222,1109218483,1537524840000,1676938400,1,1303219904
618480889,214774813,1327478824,1860564101,1537524900000,550608684,0,1163471607
2008355980,909481763,447825462,380881157,1537524960000,1241366059,1,1407952056
1132189701,1267255950,1872767282,1633717786,1537525020000,2085013955,1,1905766527
521207494,2053481312,816276798,2097102621,1537525080000,1677793418,0,866699721
942523415,1034879960,1359382959,605414599,1537525140000,1926136110,0,926612844
1377059285,1496097932,1609406838,1071439482,1537525200000,1328954045,1,1929576211
1075314220,425842522,1736238361,65168514,1537525260000,2096827468,1,1798823822
1801694172,2067076166,1594424832,169251264,1537525320000,2086532629,1,798579452
930695665,165631567,438432831,2131366717,1537525380000,37878764,1,1902094533
1682586333,1266048658,1181041291,1248908034,1537525440000,2144965699,1,102946788
1782561969,639343159,366180667,90050962,1537525500000,303300540,0,1755514347
1714922341,319880368,519249777,1854922009,1537525560000,897087270,1,563734597
664232848,937428334,1096259059,803378780,1537525620000,863366099,1,67716006
2039264985,1114087362,1582358318,269132593,1537525680000,204273047,0,1917579871
716896919,1869400026,67573741,703841336,1537525740000,1415638483,0,1572582034
1631551159,1448780972,92784065,86558913,1537525800000,528012309,1,470051986
664144670,1681629677,1027217667,40207050,1537525860000,356300643,0,741431520
1093582436,1869813593,528757371,961847091,1537525920000,230546403,1,2055458002
1152003603,1503304882,974861985,1578801260,1537525980000,1263927050,1,1185387998
627707285,792275116,1274036206,830687787,1537526040000,1156644651,0,585814865
1756333997,1138121345,10288247,1947785070,1537526100000,1612625071,1,300804223
1987428721,1155844982,1372238985,798626015,1537526160000,2000429588,0,367130878
285964343,1860734497,2027044202,1651379334,1537526220000,686688828,1,48042118
1804424410,2039840529,561133045,1262573693,1537526280000,1256975947,0,416579056
674840194,1769605448,2096511898,1198973449,1537526340000,643434827,1,525558913
1379186202,581067007,1422140849,1354183876,1537526400000,658824366,0,382788897
1665967079,179612254,185906698,444380068,1537526460000,472479895,0,870369046
493519750,1651831324,902742789,2325213,1537526520000,1226616812,0,213729473
1336437944,1422262786,2022290617,508844065,1537526580000,311765759,0,1990720701
1128178348,2140635066,1148088421,224738881,1537526640000,997770883,1,2136347897
1208794670,1816073816,286169474,1588635270,1537526700000,1935707824,0,1744423762
48143526,1493274349,786669171,124351398,1537526760000,1906635841,1,612854398
371554459,1511906746,206384196,327574313,1537526820000,786047074,0,446613518
2144659477,1600869357,550351186,1291834365,1537526880000,347282999,0,289592183
1548269356,1847256931,1658064433,1695195255,1537526940000,2095225389,0,1165646637
127758389,925131177,1610593938,1221274995,1537527000000,607907975,1,814150784
309301028,56531119,2015035275,2143233788,1537527060000,298287232,1,1714153975
1231205406,1340928776,1652734453,1532989443,1537527120000,130096434,1,798874225
1478984550,2136985577,1886938557,838301585,1537527180000,1429204602,0,1418609585
1734902032,1831418259,1197430386,1634338531,1537527240000,1110014943,0,1726490536
1538855361,1783978315,1663774813,1146719991,1537527300000,1476245668,0,388115473
766599024,630669831,521528969,424743902,1537527360000,1052546395,0,564424689
297137378,7064297,1520927218,1493087920,1537527420000,1725062057,0,942733592
1593722877,1939354020,132326253,950330032,1537527480000,348756982,1,644783578
948451889,665255666,2145961947,767165873,1537527540000,1411054469,1,1146867354
2108952533,6167135,52104962,430845669,1537527600000,1152991394,1,885339784
1878871053,122461713,167670282,345142475,1537527660000,294309744,1,1918203718
146875684,259144923,1212453642,301085187,1537527720000,270261532,0,244428576
1646375227,1657009494,754853679,798319935,1537527780000,1079161247,1,1036420486
1625037390,1684285431,837790893,940369315,1537527840000,939693702,1,2107393518
836371508,1847905873,1111413685,1561480489,1537527900000,1015552283,0,1955991197
1073862849,263565037,1938374337,934225099,1537527960000,2032547119,0,1539718688
1627618479,801412408,1728266914,224286556,1537528020000,2000856156,0,2091160281
22006205,2127862399,483832253,1144838820,1537528080000,994173375,0,1637651402
1215208733,1789237070,1583210428,1541019006,1537528140000,1742798189,1,557386040
287933084,441652258,2050525584,320945958,1537528200000,1312907964,0,1278319954
1929115981,1748574267,757660418,1840457976,1537528260000,1076856210,1,1639341396
187452043,2133612542,1133731484,270333767,1537528320000,2030931933,0,1677960357
1035825415,1248595768,1602880207,651535127,1537528380000,1891031939,0,1510543202
1436218006,1591492137,410033330,177267393,1537528440000,144486215,1,923727115
730298964,646710031,1267168782,199320792,1537528500000,455404074,1,1576408634
758201484,771119702,289378424,2081751971,1537528560000,1482986993,0,1205817409
705602706,2119344747,48589645,1065713160,1537528620000,1617983326,0,190496961
575438308,917316251,1434741143,134604590,1537528680000,1231493271,1,377570010
1623148876,1201991394,922150177,721286839,1537528740000,814886797,1,1344345219
1375681611,343023757,901614537,1843397873,1537528800000,1171611746,0,1076250141
421293587,1949709901,445554393,1760175419,1537528860000,318550723,0,1472031375
967532279,5338884,2009900903,1259950595,1537528920000,682025329,0,591678006
832648870,816440283,798695894,772791273,1537528980000,379833480,0,1768641212
529026006,1325931357,1195854264,1946815838,1537529040000,687947506,1,643570300
1529580934,2146372416,1597594849,435167872,1537529100000,506518405,1,427980296
214560653,347416758,205595990,116994272,1537529160000,1158611509,0,2026005178
2100073313,849199636,264138968,1677857831,1537529220000,2100048989,1,561890446
1572423881,695131253,897358809,2062184524,1537529280000,1828884696,1,844133497
1663271865,1256384385,866073173,48063459,1537529340000,2098992714,1,547305607
1788408659,62085016,503365602,1191372709,1537529400000,1781368445,0,1941639991
1751080205,942714988,1042863993,354502944,1537529460000,126147004,1,973777648
1113666007,1570117874,2088661957,332139408,1537529520000,1483243447,0,894746048
976949492,1230507176,1381386227,1123830468,1537529580000,547507935,1,697707311
1226803249,1763000764,1534279415,1134864869,1537529640000,1984954272,0,890525812
2001882279,299837481,417621837,254041053,1537529700000,1794509290,1,42007293
971324399,347239869,1322354584,1258539949,1537529760000,1529457505,1,1546727972
505316221,1268088240,1567732992,142871704,1537529820000,1651205022,1,41155230
1383761509,2058526846,1132219173,1590099678,1537529880000,1476985549,1,928508130
374585422,2139788372,1871048194,1738345448,1537529940000,1812422301,1,1191464829
129059937,150783284,1582928128,994267665,1537530000000,907858780,1,1487365582
1248079435,1796615884,994084545,1487543666,1537530060000,869758554,0,1777163938
1453632464,1592618491,1442883034,1427892726,1537530120000,647111342,1,321192242
1087916281,1250315597,2100728289,1184965604,1537530180000,1153180745,0,1009313206
1968751179,975790343,521311335,1684854630,1537530240000,1461001018,0,642087302
771715205,799692219,1343838143,1562221939,1537530300000,187737357,1,1984577117
1819552644,1572066684,1403325194,1958375413,1537530360000,962548461,0,2055501967
